CaseString	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Archaea|Euryarchaeota|Thermoplasmata|Order|Methanomassiliicoccaceae	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.316097e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.119227e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
Archaea|Euryarchaeota|Thermoplasmata|Order|Methanomassiliicoccaceae|Methanomassiliicoccus	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.316097e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.119227e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
Archaea|Euryarchaeota|Thermoplasmata|Order|Methanomethylophilaceae	0.0000000000	0.0000000000	0.0012515289	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0011223077	0.0017587727	0.0000000000	0.0000000000	0.0000000000	0.0001713486	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
Archaea|Euryarchaeota|Thermoplasmata|Order|Methanomethylophilaceae|Candidatus_Methanogranum	0.000000000	0.000000000	0.001251529	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
Archaea|Euryarchaeota|Thermoplasmata|Order|Methanomethylophilaceae|NA	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0011223077	0.0017587727	0.0000000000	0.0000000000	0.0000000000	0.0001713486	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
Bacteria	1.0000000	1.0000000	0.9909454	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.9977793	0.9982412	0.9910014	1.0000000	0.9860507	0.9851022	1.0000000	0.9954536	1.0000000	1.0000000	0.9989551	0.9930186	0.9929888	1.0000000	1.0000000	1.0000000	0.9929458	0.9999842	1.0000000	0.9943530	0.9917878	1.0000000	0.9766623	0.9977078	0.9996991	0.9998437	0.9997145	0.9966265	1.0000000	1.0000000	1.0000000	0.9958959	1.0000000	0.9979114	1.0000000	1.0000000	0.9997209	0.9968839
Bacteria|Actinobacteria	0.0101607449	0.0044493305	0.0077651677	0.0683322303	0.0009840142	0.0167908206	0.0132216873	0.0133158887	0.0497258438	0.0033321026	0.0038203216	0.0063398443	0.0326856247	0.0341206055	0.0302976738	0.0381504749	0.0079867490	0.0123634525	0.0278660733	0.0105005223	0.0063522138	0.0064522674	0.0084254731	0.0040909320	0.0088914794	0.0052367466	0.0231362468	0.0198427223	0.0130439262	0.0272182207	0.0201712699	0.0136556889	0.0006630216	0.0269982873	0.0269121638	0.0119874608	0.0023812674	0.0119255289	0.0006857648	0.0210648580	0.0265041682	0.0003921534	0.0030923702	0.0057227378	0.0011467068	0.0001505538	0.0418410394	0.0016824183	0.0014289665
Bacteria|Actinobacteria|Actinobacteria	2.051381e-03	1.472739e-03	0.000000e+00	2.569393e-02	9.840142e-05	2.202731e-04	2.279013e-03	1.054426e-02	4.811746e-02	4.522799e-04	1.232362e-03	4.513110e-03	6.293440e-03	2.835166e-03	1.649815e-04	2.112188e-02	6.768270e-03	9.352265e-03	1.637481e-03	0.000000e+00	2.084164e-03	8.623313e-04	0.000000e+00	1.006999e-04	5.298855e-05	4.790055e-03	1.442097e-03	1.253341e-03	7.314425e-03	1.688895e-02	1.591857e-03	8.446818e-04	3.843604e-05	1.787966e-04	1.225420e-02	3.347962e-03	3.848513e-04	1.025511e-03	0.000000e+00	6.825645e-03	3.216745e-03	3.921534e-04	7.253708e-04	4.983184e-03	0.000000e+00	0.000000e+00	2.473076e-02	0.000000e+00	6.453397e-05
Bacteria|Actinobacteria|Actinobacteria|Order	2.051381e-03	1.472739e-03	0.000000e+00	2.569393e-02	9.840142e-05	2.202731e-04	2.279013e-03	1.054426e-02	4.811746e-02	4.522799e-04	1.232362e-03	4.513110e-03	6.293440e-03	2.835166e-03	1.649815e-04	2.112188e-02	6.768270e-03	9.352265e-03	1.637481e-03	0.000000e+00	2.084164e-03	8.623313e-04	0.000000e+00	1.006999e-04	5.298855e-05	4.790055e-03	1.442097e-03	1.253341e-03	7.314425e-03	1.688895e-02	1.591857e-03	8.446818e-04	3.843604e-05	1.787966e-04	1.225420e-02	3.347962e-03	3.848513e-04	1.025511e-03	0.000000e+00	6.825645e-03	3.216745e-03	3.921534e-04	7.253708e-04	4.983184e-03	0.000000e+00	0.000000e+00	2.473076e-02	0.000000e+00	6.453397e-05
Bacteria|Actinobacteria|Actinobacteria|Order|Actinomycetaceae	1.666747e-03	3.837418e-04	0.000000e+00	9.294585e-03	9.840142e-05	2.202731e-04	3.328895e-04	0.000000e+00	1.961740e-03	2.676758e-04	7.763879e-04	4.429533e-03	1.313782e-03	3.451506e-04	1.649815e-04	5.564899e-04	7.615494e-05	0.000000e+00	9.439596e-04	0.000000e+00	6.481851e-04	8.623313e-04	0.000000e+00	1.006999e-04	0.000000e+00	0.000000e+00	0.000000e+00	1.053694e-03	2.139648e-04	1.583030e-04	3.485819e-04	3.847995e-04	3.843604e-05	1.787966e-04	4.956200e-04	0.000000e+00	3.487715e-04	9.303604e-04	0.000000e+00	0.000000e+00	1.661230e-04	0.000000e+00	7.635482e-05	0.000000e+00	0.000000e+00	0.000000e+00	1.178858e-04	0.000000e+00	6.453397e-05
